year,month,mileage,daily_km,hybrid,displace_cc,weight_kg,age_month,temp_ave,gasprice,pop_density
2008,6,15.3,17.6,0,1330,1175,125,21.4,173.96,487
2008,6,16.83,28.1,0,1380,1545,42,22.9,171.72,671
2008,6,6.15,36.4,0,1380,1335,44,23,172.24,273
2008,6,15.35,16.2,1,1490,1525,42,22.4,171.46,1448
2008,6,18.84,33.5,1,1490,1515,119,22.6,172.52,536
2008,6,14.32,7.7,1,1490,1555,4,22.9,171.72,671
2008,6,14.33,21,0,1490,1475,7,23.6,176.48,184
2008,6,10.17,29.4,0,1490,1305,141,21.1,168.96,316
2008,6,5.54,8,1,1490,1515,108,22.9,171.72,671
2008,6,15.81,12.7,1,1490,1525,36,23.6,176.48,184
2008,6,19.12,36.3,1,1490,1535,13,22.6,172.52,536
2008,6,17.92,12.9,1,1490,1525,34,22.7,171.88,338
2008,6,15.32,16.3,0,1490,1515,28,20.3,172.14,186
2008,6,21.1,57.3,1,1490,1555,22,21.3,173.48,378
2008,6,21,11.2,1,1490,1535,21,23,172.24,273
2008,6,8,10,0,1490,1315,126,22.7,171.88,338
2008,6,25.91,22.5,1,1490,1535,11,22.4,171.84,147
2008,6,11.22,168.7,0,1490,1515,39,22.7,171.88,338
2008,6,26.81,50.3,1,1490,1535,5,21.8,171.2,234
2008,6,12.98,15.3,1,1490,1515,101,22.5,172.68,187
2008,6,20.45,97.1,1,1490,1535,7,22.7,171.88,338
2008,6,12.31,18.5,0,1490,1455,50,22.7,171.88,338
2008,6,10.71,48,0,1490,1485,69,15.9,172.24,65
2008,6,21.05,122.7,1,1490,1535,23,22.6,172.52,536
2008,6,23.44,29.7,1,1490,1525,36,20.3,172.14,186
2008,6,6.6,18,0,1790,1685,38,20.3,172.14,186
2008,6,10.64,9.4,0,1790,1785,17,22.9,171.72,671
2008,6,10.91,137.1,0,1830,1605,108,16.8,171.64,140
2008,6,7.04,7.2,0,1980,1615,113,21.3,173.86,6069
2008,6,7.68,38.1,0,1980,1605,124,22.4,171.46,1448
2008,6,8.54,33.5,0,1980,1635,195,20.5,170.98,313
2008,6,9.17,59,0,1990,1575,200,22.7,171.88,338
2008,6,10.52,31.4,0,1990,1645,68,22.7,171.88,338
2008,6,5.12,2.9,0,1990,1715,162,21.3,173.86,6069
2008,6,10.85,34.7,0,1990,1665,43,22.5,170.76,347
2008,6,8.7,16.6,0,1990,1460,105,21.8,171.2,234
2008,6,8.46,8.5,0,1990,1705,76,22.9,171.72,671
2008,6,5.3,37.1,0,1990,1665,75,20.3,172.14,186
2008,6,8.87,12,0,1990,1770,42,23,171.46,245
2008,6,12.02,54.1,0,1990,1535,144,22.5,172.68,187
2008,6,9.98,47.3,0,1990,1950,71,23.1,172.4,4656
2008,6,6.2,10.3,0,1990,1940,28,23.1,172.4,4656
2008,6,6.42,6.1,0,2150,2015,136,17,172.24,65
2008,6,10.71,135.8,1,2360,2385,8,16.8,171.64,140
2008,6,23.33,25.5,1,2360,2280,46,21.5,170.74,354
2008,6,9.03,27.1,0,2480,2140,52,22.2,170.6,1027
2008,6,7.77,10.5,0,3960,2075,176,20.3,172.14,186
2008,6,8.73,32.9,1,4960,2595,10,22.9,171.72,671
2008,7,14.6,7,0,650,970,118,28,180.05,322
2008,7,22,86.2,0,650,920,67,22.9,179.825,320
2008,7,12.49,7.6,0,650,910,164,21.4,181.775,65
2008,7,17.5,50,0,650,1040,61,28,180.325,187
2008,7,12.96,26.3,0,650,1170,68,28.3,181.775,197
2008,7,16.32,18.6,0,650,950,50,24.3,178.45,489
2008,7,9.45,12.4,0,650,1040,90,27,182.2,6069
2008,7,15.15,11.5,0,650,1050,40,29,181.25,273
2008,7,12.14,32.1,0,650,970,6,28,181.6,671
2008,7,12.57,18.9,0,650,1040,7,28.5,184.05,251
2008,7,18.58,37.4,0,650,1060,10,25.4,180.675,186
2008,7,11.61,10.7,0,990,1155,109,28,180.75,234
2008,7,15,14.3,0,990,1125,107,28.5,181.3,338
2008,7,13.01,13.5,0,990,1195,49,27.7,180.65,354
2008,7,17.47,27.1,0,990,1255,40,28.5,181.3,338
2008,7,12.25,33.3,0,1240,1275,14,28.2,180.925,1448
2008,7,9.75,11.3,0,1290,1175,74,28.2,180.925,1448
2008,7,11.17,106.3,0,1290,1285,53,28,180.75,234
2008,7,15.29,22.5,0,1290,1285,30,25.4,180.675,186
2008,7,6.99,5.7,0,1320,1295,44,28.5,181.3,338
2008,7,10.62,19.7,0,1320,1275,36,29.1,181.4,536
2008,7,12.26,15.6,0,1330,1205,117,27.1,181.125,192
2008,7,19,21.8,1,1490,1545,51,29,182.7,1027
2008,7,12.92,56.6,0,1490,1455,86,28,180.75,234
2008,7,16.99,23.7,1,1490,1575,18,28,181.6,671
2008,7,3.64,87.1,1,1490,1545,40,18.7,181.775,65
2008,7,16.58,16,1,1490,1555,29,27.1,181.925,378
2008,7,23.11,35.8,1,1490,1525,54,21.4,181.775,65
2008,7,24.04,28.6,1,1490,1495,86,21.4,181.775,65
2008,7,21.76,37.6,1,1490,1525,33,29,181.25,273
2008,7,15.3,34.2,1,1490,1515,109,28,181.6,671
2008,7,15.34,61.4,0,1490,1325,6,27.3,183.2,105
2008,7,10,2.3,0,1490,1295,18,27,182.2,6069
2008,7,12.11,17.2,0,1490,1305,25,28.5,181.65,559
2008,7,14.5,13.8,1,1490,1525,52,28.5,181.3,338
2008,7,11.91,13,0,1490,1235,129,27.9,179.375,105
2008,7,8.44,49.3,0,1490,1565,79,23.7,176.525,91
2008,7,16.59,29.6,0,1490,1485,19,21,181.775,65
2008,7,20.3,39.1,1,1490,1535,10,29.1,181.4,536
2008,7,17.88,24.3,1,1490,1535,25,28,180.75,234
2008,7,10.69,13.3,0,1490,1325,92,21.4,181.775,65
2008,7,25.6,49.9,1,1490,1525,33,28.7,180.725,4656
2008,7,16.07,12.1,0,1590,1380,71,28.5,181.65,559
2008,7,10.62,8.1,0,1760,1435,51,28.2,180.925,1448
2008,7,11.18,33.8,0,1790,1475,64,22.9,179.825,320
2008,7,10.66,17,0,1790,1555,17,21.4,181.775,65
2008,7,11.52,24.9,0,1790,1445,64,28.5,181.3,338
2008,7,13.21,41.1,0,1790,1535,9,28,188.35,342
2008,7,10.47,36.4,0,1830,1555,123,29,181.925,245
2008,7,10,2.9,0,1830,1435,152,28,180.75,234
2008,7,7.83,28.8,0,1970,1930,105,26.3,182.775,487
2008,7,7.77,23.4,0,1980,2050,5,28.2,180.925,1448
2008,7,11.94,308,0,1980,1755,61,25.4,180.675,186
2008,7,6.19,15.2,0,1990,1930,64,29.2,185.65,184
2008,7,6.81,22.2,0,1990,1835,215,29,182.7,1027
2008,7,13.92,66.3,0,1990,1785,21,28.2,180.925,1448
2008,7,6.92,8.6,0,1990,1715,34,19.2,181.775,65
2008,7,7.99,8.8,0,2260,2025,48,28,180.05,322
2008,7,6.78,64.5,0,2340,1735,40,24.5,183.475,158
2008,7,10.67,20.5,0,2350,2005,44,27.9,181.75,212
2008,7,7.94,24.2,1,2360,2440,30,26.3,178.1,1923
2008,7,9.8,73.5,1,2360,2330,74,28,188.35,342
2008,7,11.9,24.4,1,2360,2480,54,27.1,181.925,378
2008,7,14.15,55.7,1,2360,2465,28,28,181.6,671
2008,7,11.39,40.9,0,2360,2205,22,21.4,181.775,65
2008,7,11.59,15.5,1,2360,2460,52,22.9,179.825,320
2008,7,10.75,109.3,1,2360,2320,57,21.4,181.775,65
2008,7,6.99,20.4,0,2430,2210,121,28,180.05,322
2008,7,7.35,23.6,0,2490,1875,88,29.1,181.4,536
2008,7,6.95,58.6,0,2490,1775,21,26.8,182.275,277
2008,7,9.53,2.9,0,2490,1835,50,28.3,181.775,197
2008,7,7.57,19,0,2490,1845,31,22.9,179.825,320
2008,7,6.94,18.7,0,2990,1855,86,28.3,181.775,197
2008,7,9.88,7.3,1,3310,2245,33,28.2,180.925,1448
2008,7,9,31.4,0,3450,2195,16,27.1,181.125,192
2008,7,9.96,23.7,1,3450,2165,24,27.9,179.375,105
2008,7,8.05,1.6,0,3490,1815,52,28.5,181.65,559
2008,7,8.17,32.1,0,4290,2105,87,28,181.6,671
2008,8,16.34,5.4,0,650,940,189,22.2,181.625,85
2008,8,11.98,19,0,650,1060,34,28.4,182.675,4656
2008,8,10.82,22.7,0,650,900,138,27.2,185.3,487
2008,8,17.39,49.7,0,650,1010,71,27.7,185.225,197
2008,8,43.94,170.3,0,650,1030,45,27.2,185.3,487
2008,8,12.96,25.6,0,650,1230,97,19.3,184.55,65
2008,8,16.42,44.3,0,650,1010,53,28.3,183.35,671
2008,8,11.91,29.1,0,650,960,43,26.5,182.7,3774
2008,8,9.4,9.1,0,650,1090,14,28.5,183.8,273
2008,8,8.92,12.3,0,650,970,119,27.2,182.15,354
2008,8,14.21,25.1,0,990,1175,87,26.7,184.825,105
2008,8,16.8,28,0,990,1165,86,28.1,192.525,342
2008,8,11.74,36.3,0,990,1265,9,27.9,187.1,105
2008,8,1.88,74,0,1290,1315,33,27.6,186.575,1027
2008,8,11.32,18.3,0,1290,1335,17,28.2,187.7,245
2008,8,18.4,18,1,1330,1555,33,27.8,185.55,251
2008,8,14.5,19.3,0,1330,1275,66,28.1,183.55,1448
2008,8,10.49,8.2,0,1340,1295,74,27.7,182.875,322
2008,8,11.79,21.9,0,1340,1385,89,25.8,184.05,186
2008,8,13.89,41.5,0,1380,1545,53,27.2,182.15,354
2008,8,11.46,18.5,0,1460,1275,145,27.9,182.375,338
2008,8,15.94,14.4,1,1490,1495,94,24.4,186.625,158
2008,8,18.04,18,1,1490,1615,26,28.4,182.675,4656
2008,8,21.39,20.1,1,1490,1565,52,27.8,185.55,251
2008,8,18.09,47.8,1,1490,1495,98,23.9,184.325,143
2008,8,12.42,6.6,1,1490,1575,11,28.1,183.55,1448
2008,8,27.68,32.2,1,1490,1565,35,28.3,183.35,671
2008,8,11.7,13.7,0,1490,1335,36,27.2,185.3,487
2008,8,18.03,66.3,1,1490,1535,5,28.5,183.125,536
2008,8,9.75,19.9,0,1490,1405,118,27.8,185.55,251
2008,8,1.86,7.7,0,1490,1355,103,28.5,183.8,273
2008,8,21.38,110.5,1,1490,1545,49,27.1,184.425,234
2008,8,1,28,0,1490,1305,190,28.5,183.8,273
2008,8,17.89,30.7,0,1490,1365,57,27.1,184.425,234
2008,8,9.01,6.2,0,1490,1375,35,27.9,182.375,338
2008,8,10.69,10.6,0,1490,1365,26,25.8,184.05,186
2008,8,14.56,52.4,0,1490,1475,30,26.7,184.825,105
2008,8,10.35,25.6,0,1490,1505,42,24.4,186.625,158
2008,8,19.39,13.9,1,1490,1495,88,28.3,183.35,671
2008,8,5.33,33.3,0,1490,1375,17,27.9,182.375,338
2008,8,22.44,25.5,1,1490,1545,57,28.4,182.675,4656
2008,8,5.76,7.8,0,1490,1315,83,27.9,187.1,105
2008,8,14.35,26.1,0,1490,1345,36,23.1,181.775,320
2008,8,21.89,27.1,1,1490,1575,39,24.4,186.625,158
2008,8,21.19,47.5,1,1490,1545,54,28,184.425,559
2008,8,13.89,34.1,0,1490,1335,65,24.8,180.05,489
2008,8,11.96,71.6,0,1790,1585,17,21.2,184.55,65
2008,8,6.22,2.9,0,1830,1685,71,21.2,184.55,65
2008,8,7.02,45.7,0,1970,1910,112,27.1,184.425,234
2008,8,9.97,36.2,0,1980,1815,78,25.8,184.05,186
2008,8,6.44,4.1,0,1990,2030,106,25.6,179.95,1923
2008,8,7.56,11,0,1990,1695,213,28.5,183.8,273
2008,8,5.62,46.8,0,1990,2060,23,26.8,184.3,6069
2008,8,14.17,88.4,0,1990,1875,51,20.7,184.55,65
2008,8,12.31,113.7,0,1990,1440,92,19.8,184.55,65
2008,8,6.46,26.7,0,1990,1885,97,28.3,183.35,671
2008,8,9.78,33.5,0,1990,2050,61,24.4,186.625,158
2008,8,9.55,46.4,0,2260,1885,42,27.9,182.375,338
2008,8,8.29,34.3,0,2350,1755,18,28.3,183.35,671
2008,8,13.66,7,0,2360,1965,7,27.7,182.875,322
2008,8,11.15,30.3,1,2360,2235,72,27.7,185.225,197
2008,8,9.88,56.9,0,2360,1775,30,27.9,182.375,338
2008,8,6.9,50.9,0,2360,2155,90,21.2,184.55,65
2008,8,10.39,24.7,0,2360,1735,15,26.2,184.4,256
2008,8,6.83,14.9,0,2380,2055,140,23.9,178.275,91
2008,8,9,34.8,0,2480,2140,56,28.4,182.675,4656
2008,8,6.46,18.9,0,2490,2025,88,23.9,179.45,122
2008,8,10.79,84,0,2490,1955,29,27.1,184.425,234
2008,8,5.81,7.3,0,2490,1715,150,21.9,182.675,140
2008,8,7.78,26.9,0,2990,1765,143,27.6,186.575,1027
2008,8,8.05,29.5,0,2990,1795,75,27.9,187.1,105
2008,8,8.03,25.4,0,2990,2450,51,26.5,182.7,3774
2008,9,12.6,6.3,0,650,1020,164,22.9,173.94,277
2008,9,14.46,40.3,0,650,1130,134,24.1,175.86,197
2008,9,18.24,26.2,0,650,850,176,21,170.86,320
2008,9,10.6,10.6,0,650,1030,134,22.7,172.2,186
2008,9,15.5,19.8,0,650,1050,79,25.1,173.06,671
2008,9,8.65,10.9,0,650,990,118,24.1,175.86,197
2008,9,11.15,17.1,0,650,990,45,24.2,174.52,234
2008,9,12.42,6.3,0,650,870,132,28.2,163.04,637
2008,9,21.05,42.9,0,650,1070,93,19.4,171,85
2008,9,13.29,28.3,0,990,1175,37,20.4,171.86,122
2008,9,8.5,17.4,0,1290,1425,88,24.4,174.04,6069
2008,9,10.45,6.8,0,1330,1275,72,22.7,173.84,256
2008,9,7.83,9.5,0,1340,1365,26,24.9,173.24,338
2008,9,9.27,4.9,0,1340,1195,93,25.4,182.34,342
2008,9,11.96,19.7,0,1380,1345,54,19.4,171,85
2008,9,15.21,43.2,0,1380,1555,50,24.9,173.24,338
2008,9,11.26,10.3,0,1460,1405,60,23,172.04,166
2008,9,20.61,15.4,1,1490,1545,50,24.3,173.44,1448
2008,9,19.86,32.7,1,1490,1525,55,23.1,170.78,354
2008,9,20.83,91.1,1,1490,1525,58,23,169,1923
2008,9,14.56,22.5,0,1490,1305,144,17.8,171.64,65
2008,9,19.37,37.8,1,1490,1535,12,21,170.86,320
2008,9,12.01,40,0,1490,1715,76,19.6,173.22,140
2008,9,11.76,24.3,0,1490,1595,42,24.9,173.24,338
2008,9,13.49,66.6,0,1490,1375,75,24.9,173.24,338
2008,9,23.2,50.8,1,1490,1545,45,24.9,173.24,338
2008,9,12.3,18.6,0,1490,1375,42,16.8,171.64,65
2008,9,15.14,28.8,1,1490,1495,86,24.6,175.12,212
2008,9,15.87,3.5,1,1490,1535,27,19.2,171.64,65
2008,9,13.09,26.2,0,1490,1375,78,24.9,173.24,338
2008,9,16.68,135.5,0,1490,1355,6,23,172.04,166
2008,9,23.36,42.2,1,1490,1525,53,24.5,172.3,4656
2008,9,21,8,1,1490,1515,108,19.2,171.64,65
2008,9,14.71,15.9,1,1490,1555,27,22.5,172.5,378
2008,9,2.35,3.1,1,1490,1495,98,23,169,1923
2008,9,11.85,53.6,0,1490,1535,88,19.2,171.64,65
2008,9,12.91,30.7,0,1490,1335,36,24.5,172.3,4656
2008,9,18.3,146.4,1,1490,1535,22,24.5,172.3,4656
2008,9,6.53,7.7,0,1580,1425,39,24.7,175.26,251
2008,9,10.05,20.1,0,1590,1485,180,24.7,175.26,251
2008,9,8,33.6,0,1590,1395,85,21,170.86,320
2008,9,9.98,29.2,0,1790,1685,44,24.9,173.24,338
2008,9,7.59,2.5,0,1830,1480,122,24.7,174.38,187
2008,9,9.81,33.1,0,1970,2000,141,19.4,171,85
2008,9,10.81,35,0,1970,1960,144,21.1,169.92,91
2008,9,10.07,20.6,0,1970,1940,147,23,172.04,166
2008,9,10.7,15.4,0,1970,1930,110,19.8,175.5,158
2008,9,8.75,21.7,0,1980,1595,76,25.4,182.34,342
2008,9,7.71,29.5,0,1980,1635,90,24.5,172.3,4656
2008,9,8.54,25.3,0,1990,2030,63,23,172.04,166
2008,9,10.15,22.7,0,1990,1785,138,23.1,175.98,105
2008,9,8.91,43.9,0,1990,1615,161,19.2,171.64,65
2008,9,8.69,32.5,0,1990,1505,133,24.9,173.24,338
2008,9,12.13,103.1,0,1990,1875,33,21.3,173.04,143
2008,9,16.44,347.7,0,1990,1645,121,23.1,175.98,105
2008,9,8.02,37,0,2160,1675,118,25,176.04,1027
2008,9,12.25,20.3,0,2340,1735,54,24.9,173.24,338
2008,9,6.85,14.6,0,2350,1900,118,24.8,171.54,273
2008,9,5.57,19.4,1,2360,2245,55,24,174.04,559
2008,9,7.6,7,0,2360,1900,6,23,169,1923
2008,9,8.07,11,0,2450,1675,125,24,173.72,322
2008,9,10.77,44.2,0,2490,1905,45,24.4,174.04,6069
2008,9,6.3,31.3,0,2690,2105,68,19.6,173.22,140
2008,9,9.07,24.1,0,2770,1905,137,21.3,173.04,143
2008,9,4.81,11.7,0,2940,1925,21,24.3,173.44,1448
2008,9,13.92,10.9,0,3470,2065,43,20.4,171.86,122
2008,9,6.33,1.8,0,5980,2475,147,22.7,171.86,192
2008,10,8.04,11,0,650,870,131,18.4,160.5,234
2008,10,12.35,22.5,0,650,890,162,19.1,156.55,273
2008,10,12.64,3.2,0,650,980,60,20.1,160,671
2008,10,14.07,29.9,0,650,950,89,14.2,158.625,140
2008,10,12.39,10.1,0,650,1120,4,19.5,158.025,536
2008,10,12.31,6.4,0,650,1040,67,19.6,156.975,4656
2008,10,21.43,14.3,0,650,1040,15,19.8,160.85,487
2008,10,16.77,36.3,0,650,1040,45,19.4,161.15,187
2008,10,18.12,53.6,0,650,1070,61,19.6,162.475,251
2008,10,14.09,17.8,0,650,850,123,20.3,160.3,1027
2008,10,17.27,13.2,0,650,880,130,18.1,164.575,105
2008,10,14.5,20.5,0,650,1060,43,16.2,157.075,320
2008,10,14.97,16.5,0,650,1010,24,20.1,160,671
2008,10,18.13,27.9,0,650,810,202,20.1,160,671
2008,10,12.31,1.5,0,650,1010,21,19.1,158.75,322
2008,10,13.8,11.5,0,650,1040,63,17.9,154.525,354
2008,10,15,20.5,0,990,1255,32,12.9,156.925,65
2008,10,13.75,12,0,1240,1225,8,18.4,160.5,234
2008,10,11.55,11.4,0,1290,1175,81,20.1,160,671
2008,10,12.8,21.2,0,1290,1305,31,19.5,158.025,536
2008,10,13.88,46,0,1290,1285,84,18.5,157.825,559
2008,10,12.18,16.2,0,1320,1205,126,17.6,161.35,256
2008,10,15.38,34.3,0,1320,1215,111,10,156.925,65
2008,10,10.99,4.9,0,1330,1305,119,19.4,158.8,6069
2008,10,16.26,81.5,0,1330,1105,154,12.9,156.925,65
2008,10,16.81,24.2,0,1330,1275,67,19.5,158.025,536
2008,10,18.14,74.6,1,1330,1555,24,16.1,159.275,143
2008,10,9.98,6.9,0,1340,1295,57,20.2,159.625,147
2008,10,10.64,5.9,0,1480,1345,163,19.1,159.325,338
2008,10,10.59,15.7,0,1490,1295,90,19.1,159.325,338
2008,10,23.77,90.8,1,1490,1545,46,18.4,160.5,234
2008,10,12.83,25.6,0,1490,1505,37,19.2,160.825,212
2008,10,15.27,16,0,1490,1385,94,19.1,159.325,338
2008,10,9.98,51.8,0,1490,1485,15,12.9,156.925,65
2008,10,22.88,67.7,1,1490,1525,47,19.6,162.475,251
2008,10,20.91,42.1,1,1490,1535,24,19.4,161.15,187
2008,10,21.3,27.4,1,1490,1515,110,11.6,156.925,65
2008,10,16.09,37.8,0,1490,1375,7,19.1,156.55,273
2008,10,22.05,66.9,1,1490,1535,25,19.1,159.325,338
2008,10,24.23,24.8,1,1490,1525,44,17.4,157.325,186
2008,10,19.46,11.6,1,1490,1525,55,20.6,169,342
2008,10,11.94,3.5,0,1490,1475,4,18.1,164.575,105
2008,10,17.59,31,1,1490,1525,40,22.1,168.15,184
2008,10,7.34,21.2,0,1580,1455,123,18.4,160.5,234
2008,10,12.75,37.7,0,1760,1425,115,18.1,164.575,105
2008,10,11.78,53.7,0,1970,1685,107,19,156.325,3774
2008,10,9.38,21.4,0,1980,1610,16,19.5,158.025,536
2008,10,9.12,16.8,0,1980,1715,40,19.8,160.85,487
2008,10,7.3,17.7,0,1990,1735,61,19.6,156.975,4656
2008,10,8.31,33.2,0,1990,1625,122,13.3,156.925,65
2008,10,7.79,25.5,0,1990,1615,73,17.6,161.35,256
2008,10,7.91,15.1,0,1990,1780,107,19.6,162.475,251
2008,10,10.71,19.9,0,1990,1805,107,17.9,158.775,277
2008,10,14.44,28.2,0,1990,1795,7,18.8,161.475,197
2008,10,10.12,14.3,0,2150,1530,135,19.6,156.975,4656
2008,10,6.56,14.7,0,2250,1955,133,19.8,160.85,487
2008,10,9.92,29,0,2350,2000,97,19.1,156.55,273
2008,10,49.82,39.5,1,2360,2355,24,19.6,156.975,4656
2008,10,8.35,10.4,0,2360,2065,103,19.5,163.625,188
2008,10,6.38,9.1,0,2360,2170,51,16.2,157.075,320
2008,10,15.15,28.8,1,2360,2335,27,13.8,161.575,158
2008,10,15.49,60.1,1,2360,2365,23,18.4,160.5,234
2008,10,11.88,50.7,1,2360,2355,11,19.6,162.475,251
2008,10,10.19,69.7,0,2360,1885,43,20.2,162.8,245
2008,10,8.43,29.2,0,2690,2125,61,19,159.9,1448
2008,10,10.78,45.9,1,3310,2295,36,16.8,156.65,489
2008,11,13.57,16.1,0,650,1040,60,13.2,131.075,1213
2008,11,12.12,27.6,0,650,1090,59,5.8,132.55,85
2008,11,11.48,46.7,0,650,970,121,13.3,137.45,187
2008,11,12.57,11.6,0,650,1030,107,13,132.425,536
2008,11,10.4,44.3,0,650,1200,84,13,131.625,3774
2008,11,3.47,14.2,0,650,1040,13,10.8,137.7,256
2008,11,13.39,79.3,0,650,1200,48,13.3,137.45,187
2008,11,11.84,10.7,0,650,1040,33,9.4,132.675,320
2008,11,13.1,26,0,650,1030,82,10.1,131.975,313
2008,11,12.64,16.2,0,650,1200,73,7.3,135.3,158
2008,11,7.33,12.7,0,990,1085,123,8.9,135.1,143
2008,11,10.69,9.6,0,990,1175,19,12,134.525,338
2008,11,10.72,14.3,0,1270,1200,125,10.8,129.2,1923
2008,11,18.03,79.9,0,1290,1285,44,12.3,132.7,273
2008,11,14,70,0,1290,1335,9,13.1,134.95,6069
2008,11,12.39,12.6,0,1290,1285,63,10.1,131.975,313
2008,11,11.32,11.2,0,1320,1275,102,12,134.525,338
2008,11,16.04,47.8,0,1330,1265,77,11.5,130.2,354
2008,11,10.84,17.2,0,1330,1205,124,12.3,132.7,273
2008,11,17.8,59.3,0,1330,1215,126,11.7,139.8,105
2008,11,17.04,52.6,0,1340,1255,140,13.4,135.9,1027
2008,11,8.54,7.1,0,1340,1355,73,12.3,132.7,273
2008,11,14.82,25.2,0,1460,1275,132,11.2,134.7,234
2008,11,12.78,15.5,0,1490,1425,25,11.2,134.7,234
2008,11,27.69,58.5,1,1490,1545,38,13.9,134.325,147
2008,11,16.76,37.2,1,1490,1575,32,12.2,133.5,1448
2008,11,14.34,22.2,0,1490,1405,24,12.3,132.7,273
2008,11,7.12,11.6,0,1490,1405,133,12,134.525,338
2008,11,15.19,44.9,0,1490,1405,23,11.2,134.7,234
2008,11,19.31,26.4,1,1490,1535,16,13.4,132.95,4656
2008,11,12.93,25.6,0,1490,1595,53,7.3,135.3,158
2008,11,16.38,34.9,1,1490,1575,12,13.4,132.95,4656
2008,11,20.31,99.5,1,1490,1495,93,12.3,132.7,273
2008,11,6.02,13.4,0,1490,1285,128,13,131.625,3774
2008,11,18.53,12,1,1490,1525,48,13,132.425,536
2008,11,19.71,36.6,1,1490,1555,24,11.5,130.2,354
2008,11,13.07,9.2,1,1490,1535,18,4.6,133.925,65
2008,11,9.69,32.3,0,1490,1335,127,12,134.525,338
2008,11,2.02,2.8,0,1490,1365,51,13.2,138.775,188
2008,11,8.67,1.2,0,1590,1325,128,12.3,132.7,273
2008,11,8.76,11.8,0,1790,1685,33,13.6,134.45,487
2008,11,7.46,11.6,0,1790,1330,98,11.2,134.7,234
2008,11,15.8,7.5,0,1830,1425,139,12.3,132.7,273
2008,11,7.04,11.5,0,1980,1665,221,9.4,132.675,320
2008,11,10.9,25.8,0,1980,1665,81,10.3,133.95,186
2008,11,8.15,15.7,0,1980,1795,6,7.3,135.3,158
2008,11,11.34,45.4,0,1980,2040,14,13.3,137.45,187
2008,11,10,19.5,0,1980,1615,114,12.3,132.7,273
2008,11,10.86,29.2,0,1990,1990,89,11.7,139.8,105
2008,11,9.91,29.7,0,1990,1845,48,13.3,137.45,187
2008,11,13.71,22.2,0,1990,1475,103,12,134.525,338
2008,11,4.07,4,0,1990,1665,172,13.1,134.95,6069
2008,11,6.37,15.7,0,1990,1685,102,12.2,133.5,1448
2008,11,5.29,5.9,0,2350,2005,59,13.7,134.85,671
2008,11,7.88,29.9,0,2360,2350,20,10.5,134.85,192
2008,11,9.37,14.4,0,2360,1875,90,12.7,135.725,251
2008,11,13.22,34.5,1,2360,2315,88,13,132.425,536
2008,11,9.09,26.6,1,2360,2285,48,10.3,133.95,186
2008,11,11.47,15.3,1,2360,2255,77,13.7,134.85,671
2008,11,7.62,16.9,0,2360,1715,59,13.1,134.95,6069
2008,11,12,60,1,2360,2320,61,1,133.925,65
2008,11,13.78,20.4,1,2360,2375,10,11.7,139.8,105
2008,11,10.69,39,1,2360,2450,60,5.8,132.55,85
2008,11,6.02,17.7,0,2490,1995,69,7.3,135.3,158
2008,11,8.23,14.2,0,2490,1775,8,13,131.625,3774
2008,11,10.24,33.3,0,2490,1785,15,10.8,129.2,1923
2008,11,6.79,31.1,0,2950,1915,224,10.8,129.2,1923
2008,11,14.79,44.1,0,2980,1935,141,12,134.525,338
2008,11,7.46,37.5,0,3190,2175,6,13.6,134.45,487
2008,11,10.18,36.5,1,3450,2165,26,8.9,135.1,143
2008,11,6.4,111.9,0,3720,2055,49,12.5,137.55,347
2008,12,8.74,4.1,0,650,860,187,7.6,116.8,559
2008,12,12,20.9,0,650,1040,39,9.5,117.35,671
2008,12,11.11,6.7,0,650,1000,23,7.6,117.6,277
2008,12,16.01,52,0,650,1030,142,8.4,116.65,322
2008,12,3.27,3.5,0,650,990,35,7.6,116.8,559
2008,12,9.45,29.3,0,650,1190,19,8,116.85,1448
2008,12,12.31,13.1,0,650,970,125,6.6,116.15,378
2008,12,13.03,31,0,650,1190,82,8,116.85,1448
2008,12,7.5,34.7,0,650,1060,13,9.3,113.05,105
2008,12,15.86,17.5,0,650,1040,38,7.6,116.8,559
2008,12,5.78,14.4,0,650,1170,94,5.9,117.65,192
2008,12,12.5,10.7,0,650,1160,24,7.7,119.65,197
2008,12,12.31,14.1,0,650,950,85,7.9,113.15,273
2008,12,13.15,20.5,0,650,1020,170,2.7,118.775,140
2008,12,14.29,10,0,650,1040,37,7.3,112.575,1923
2008,12,15.12,51.2,0,650,1010,68,7.8,116.975,338
2008,12,10.75,4.8,0,980,1115,65,8,116.85,1448
2008,12,6.95,30.9,0,990,1175,84,4,114.15,91
2008,12,12.84,29.2,0,990,1145,90,7.8,116.975,338
2008,12,13.59,73.1,0,990,1045,170,-1.7,115.075,65
2008,12,12.15,40.2,0,990,1195,114,0.8,115.075,65
2008,12,12.66,20.3,1,990,960,41,7.6,118.1,245
2008,12,14.02,5.6,0,1270,960,153,6.8,117.025,186
2008,12,12.24,21.2,0,1290,1475,70,6.9,112.75,316
2008,12,15.96,6.8,0,1290,1385,10,7,115.15,354
2008,12,10.5,15.5,0,1330,1305,12,7.1,116.4,234
2008,12,15.94,7.3,1,1490,1525,53,6.9,115.1,489
2008,12,15.69,10.8,1,1490,1535,6,2.1,115.075,65
2008,12,18.07,165,1,1490,1525,44,8.3,114.875,536
2008,12,13.97,32.9,0,1490,1415,29,9.1,115.1,4656
